2004058,1,8,11,12,27,31,12
2004059,4,7,11,19,23,26,10
2004060,3,5,11,24,27,28,15
2004061,13,16,19,20,23,33,9
2004062,1,12,25,27,28,29,13
2004063,7,10,13,16,27,28,7
2004064,14,15,18,20,27,31,4
2004065,13,14,27,29,32,33,8
2004066,5,13,20,23,24,25,3
2004067,1,6,7,13,16,32,4
2004068,2,8,11,13,24,31,15
2004069,2,11,15,20,22,29,5
2004070,10,12,21,22,30,33,6
2004071,3,8,16,17,21,29,6
2004072,8,15,18,28,30,33,14
2004073,2,7,13,16,23,28,16
2004074,5,6,15,19,26,29,13
2004075,7,18,21,26,27,28,7
2004076,3,5,13,17,25,31,7
2004077,8,9,10,14,16,26,7
2004078,4,5,10,21,24,26,5
2004079,7,13,14,17,19,30,3
2004080,3,8,20,23,24,26,16
2004081,3,5,21,24,27,32,6
2004082,3,20,24,27,29,30,15
2004083,14,16,27,28,30,33,6
2004084,1,4,8,11,21,25,14
2004085,3,8,11,29,30,32,1
2004086,10,13,18,19,25,27,1
2004087,1,3,7,8,25,26,14
2004088,2,10,19,22,24,32,14
2004089,14,17,20,25,28,30,14
2004090,1,18,20,24,32,33,12
2004091,9,13,14,21,30,33,1
2004092,1,4,8,13,28,31,2
2004093,11,14,20,27,32,33,5
2004094,5,9,10,13,24,25,8
2004095,19,22,27,28,30,32,1
2004096,1,4,12,16,20,30,15
2004097,10,19,20,26,29,31,14
2004098,3,12,13,25,26,31,3
2004099,5,10,21,22,26,33,2
2004100,6,8,9,14,24,33,15
2004101,2,9,14,19,25,26,15
2004102,3,9,12,15,28,32,1
2004103,2,3,5,9,16,21,2
2004104,7,11,17,18,24,29,5
2004105,7,9,10,21,23,30,12
2004106,10,15,23,26,28,29,12
2004107,1,8,12,13,18,20,7
2004108,8,13,14,27,28,31,12
2004109,6,8,10,17,30,31,14
2004110,14,19,20,21,22,31,11
2004111,11,16,18,20,26,31,2
2004112,9,13,15,21,26,33,6
2004113,8,10,23,25,31,32,7
2004114,1,6,9,17,21,22,1
2004115,2,16,20,30,31,33,1
2004116,1,3,5,8,14,33,3
2004117,1,3,7,14,24,25,7
2004118,3,4,7,12,30,31,15
2004119,6,9,18,20,25,33,6
2004120,7,8,18,21,27,32,10
2004121,7,13,16,18,30,32,10
2004122,3,11,14,22,24,31,15
2005001,1,7,8,23,27,28,14
2005002,6,9,20,26,28,33,14
2005003,9,12,15,19,22,31,16
2005004,1,4,8,9,22,23,3
2005005,5,9,20,26,28,33,15
2005006,2,4,5,15,21,31,16
2005007,7,15,17,20,23,33,15
2005008,11,19,22,27,32,33,11
2005009,2,17,22,27,29,31,14
2005010,8,10,11,18,25,26,1
2005011,9,11,13,15,22,30,15
2005012,2,3,6,16,22,31,5
2005013,7,8,16,19,20,24,6
2005014,13,19,21,23,30,32,5
2005015,4,8,9,16,17,29,15
2005016,1,5,6,12,16,30,15
2005017,2,6,10,25,27,31,3
2005018,1,3,6,22,23,25,6
2005019,6,11,12,13,19,22,8
2005020,14,16,19,20,25,29,5
2005021,2,6,24,26,30,31,16
2005022,8,10,12,21,32,33,4
2005023,10,15,19,20,21,25,12
2005024,5,9,14,27,31,32,13
2005025,1,7,10,11,13,32,7
2005026,6,12,14,20,25,26,7
2005027,1,3,4,6,21,32,15
2005028,4,9,22,25,26,32,10
2005029,2,14,21,22,27,30,14
2005030,1,5,9,14,22,28,5
2005031,4,10,16,20,23,32,7
2005032,5,15,19,20,25,29,3
2005033,7,8,12,14,19,20,7
2005034,5,17,18,25,28,32,9
2005035,12,16,21,28,29,30,14
2005036,12,19,20,21,26,31,15
2005037,7,12,14,22,24,32,16
2005038,4,7,11,20,27,28,16
2005039,2,16,18,19,21,29,9
2005040,1,12,21,24,30,32,13
2005042,11,16,21,26,27,30,15
2005043,4,5,6,7,8,32,5
2005044,1,6,16,17,18,22,9
2005041,2,11,16,23,24,29,3
2005046,9,16,18,20,22,24,5
2005047,2,3,5,7,8,27,15
2005045,1,7,10,15,18,20,10
2005048,6,7,8,10,16,28,2
2005049,2,3,8,10,25,27,12
2005050,2,9,12,20,26,32,13
2005051,3,6,14,19,20,21,2
2005052,1,2,14,17,30,32,1
2005053,4,7,10,14,27,29,9
2005054,5,13,17,18,21,29,14
2005055,5,20,22,30,32,33,9
2005056,12,17,19,27,29,31,9
2005057,5,6,10,15,30,31,13
2005058,4,6,10,21,25,26,10
2005059,7,11,14,18,24,29,7
2005060,9,12,21,25,31,33,13
2005061,5,9,14,21,23,24,1
2005062,2,7,11,12,20,23,7
2005063,2,11,13,18,22,30,4
2005064,10,18,23,27,30,32,8
2005065,12,16,17,21,22,23,16
2005066,2,4,10,11,25,28,5
2005067,3,12,16,20,21,26,16
2005068,1,8,10,13,25,33,13
2005069,7,9,21,24,31,33,12
2005070,3,4,8,14,16,26,4
2005072,6,10,19,20,24,33,11
2005073,1,6,8,9,18,20,1
2005074,6,9,18,20,26,29,9
2005075,11,13,14,16,18,31,14
2005076,4,9,11,22,25,28,13
2005071,4,8,12,14,16,22,10
2005077,8,17,22,24,32,33,16
2005078,3,11,15,20,26,32,11
2005079,3,9,20,24,25,28,5
2005080,1,12,14,26,27,32,16
2005081,2,4,10,12,26,30,3
2005082,1,7,11,14,19,20,12
2005083,3,5,9,14,16,30,13
2005084,1,2,7,15,19,20,3
2005085,8,9,13,14,20,22,12
2005086,7,11,12,24,27,29,12
2005087,8,9,15,16,23,26,8
2005088,1,3,7,18,20,24,7
2005089,5,19,20,23,26,31,12
2005090,1,9,21,25,29,32,3
2005091,1,11,12,15,26,27,13
2005092,8,13,19,26,28,31,10
2005093,4,6,17,23,25,29,14
2005094,3,5,9,23,27,33,3
2005095,9,12,18,21,28,29,5
2005096,4,5,17,18,26,33,4
2005097,5,10,23,27,28,30,15
2005098,12,15,19,22,31,33,1
2005099,10,13,16,22,24,31,9
2005100,2,4,9,14,16,31,3
2005101,9,16,19,21,22,24,12
2005102,2,5,6,14,24,31,12
2005103,4,7,16,18,23,30,7
2005104,2,4,21,23,30,33,9
2005105,4,15,23,30,32,33,3
2005106,1,11,13,24,26,31,13
2005107,9,10,20,24,25,26,11
2005108,3,10,12,24,29,30,6
2005109,3,5,13,15,17,31,4
2005110,7,10,16,19,24,25,9
2005111,3,7,15,16,19,29,9
2005112,4,12,22,28,29,30,16
2005113,15,18,20,22,26,27,3
2005114,6,7,10,15,21,27,6
2005115,3,12,18,23,30,33,2
2005116,4,6,8,14,15,30,10
2005117,6,17,22,27,28,32,3
2005118,4,9,12,15,26,31,16
2005119,1,7,11,18,20,22,2
2005120,1,6,13,18,30,32,14
2005121,1,7,20,25,31,32,12
2005122,1,4,7,14,30,32,9
2005123,11,12,13,17,18,25,7
2005124,5,6,10,19,31,33,11
2005125,6,14,18,28,31,32,3
2005126,2,8,13,19,25,26,9
2005127,4,6,11,14,23,25,12
2005128,2,4,14,23,29,33,15
2005129,5,10,14,20,27,33,3
2005130,3,5,9,15,20,25,16
2005131,2,7,10,11,12,24,3
2005132,2,4,10,18,27,29,15
2005133,1,7,14,16,18,25,11
2005134,4,13,14,18,26,30,1
2005135,1,5,13,15,21,25,11
2005136,5,14,16,18,25,27,13
2005137,3,9,15,23,25,33,12
2005138,3,5,6,11,20,22,13
2005139,2,7,20,23,32,33,10
2005140,4,6,7,8,12,17,7
2005141,3,5,8,12,16,19,15
2005142,7,10,12,17,22,29,5
2005143,3,10,15,17,20,32,8
2005144,1,8,14,15,19,27,9
2005145,3,7,8,17,20,28,15
2005146,7,11,19,20,24,28,2
2005147,6,7,15,27,28,30,10
2005148,3,15,17,23,24,29,13
2005149,11,16,21,23,25,32,7
2005150,3,7,10,14,18,20,2
2005151,4,11,12,13,19,30,5
2005152,1,5,12,14,21,27,3
2005153,4,5,7,21,26,29,1
2006001,1,12,15,19,21,28,3
2006002,7,13,16,21,26,28,9
2006003,2,4,5,6,16,20,12
2006004,4,8,17,27,28,31,7
2006005,3,19,20,24,26,27,11
2006006,8,21,22,23,26,32,14
2006007,4,16,18,27,32,33,7
2006008,3,5,9,18,28,32,16
2006009,5,6,8,20,26,30,6
2006010,4,6,12,19,27,29,8
2006011,5,7,8,14,27,31,11
2006012,9,11,13,27,31,33,10
2006013,1,5,6,12,16,21,11
2006014,6,14,26,29,32,33,7
2006015,2,3,9,15,29,32,3
2006016,1,7,13,17,23,30,16
2006017,3,4,8,31,32,33,2
2006019,4,6,13,22,26,32,7
2006018,1,13,14,17,24,26,5
2006020,5,9,21,23,26,29,6
2006021,1,2,5,20,21,22,9
2006022,2,3,4,13,16,27,13
2006023,4,13,14,19,23,28,8
2006024,2,7,9,11,21,27,6
2006025,3,4,17,19,24,32,5
2006026,1,2,18,22,29,32,3
2006027,6,8,11,14,16,27,15
2006028,5,7,14,16,17,27,4
2006029,3,4,7,9,14,19,8
2006030,8,13,15,17,20,32,14
2006031,3,10,12,16,31,32,14
2006032,5,18,20,24,26,31,9
2006033,15,20,22,23,27,31,6
2006034,2,10,15,16,17,33,13
2006035,3,9,13,21,27,29,13
2006036,4,7,10,16,17,21,9
2006037,2,12,23,24,25,32,14
2006038,2,14,17,19,22,30,10
2006039,16,19,22,28,31,32,3
2006040,15,22,25,26,28,33,3
2006041,3,10,16,18,21,28,4
2006042,3,16,23,26,28,31,11
2006043,5,12,13,16,23,32,3
2006044,2,10,18,21,30,31,5
2006045,6,7,10,14,20,21,4
2006046,13,18,23,29,31,32,8
2006047,2,17,20,22,28,32,3
2006048,9,13,19,25,29,32,12
2006049,6,10,12,13,17,20,3
2006050,2,6,12,15,25,31,7
2006051,2,6,7,17,27,30,16
2006052,11,24,26,27,30,32,3
2006053,1,11,17,27,28,31,2
2006054,3,5,7,10,28,30,4
2006055,4,5,28,29,31,33,11
2006056,11,13,15,21,23,25,8
2006057,3,4,17,18,21,31,8
2006058,1,12,22,23,24,25,14
2006059,5,10,15,17,27,29,11
2006060,5,15,19,23,30,32,14
2006061,5,13,17,19,25,30,11
2006062,18,22,23,24,26,30,1
2006063,4,5,15,21,23,24,8
2006064,3,12,14,21,24,28,11
2006065,4,8,17,28,29,30,13
2006066,6,8,11,18,30,33,5
2006067,7,8,11,16,17,24,13
2006068,3,7,10,14,30,33,10
2006069,5,16,20,22,29,30,8
2006070,2,3,11,13,20,27,2
2006071,5,11,12,19,29,31,1
2006072,2,3,5,20,21,24,8
2006073,5,13,16,18,27,29,12
2006074,1,3,15,19,25,33,4
2006075,10,21,22,23,25,33,11
2006076,4,10,17,21,29,32,14
2006077,8,9,12,13,19,33,9
2006078,3,5,17,22,31,33,12
2006079,6,11,13,17,20,32,8
2006080,15,17,20,22,26,29,9
2006081,14,16,18,21,22,32,4
2006082,3,13,15,23,28,29,9
2006083,7,9,18,19,26,29,10
2006085,2,6,18,21,24,25,8
2006084,1,12,17,21,25,28,12
2006086,4,6,10,24,26,31,6
2006087,4,5,8,9,12,30,5
2006088,3,11,20,24,25,26,1
2006089,1,13,16,18,19,22,1
2006090,2,11,15,20,23,29,11
2006091,7,8,12,21,22,24,7
2006092,2,8,11,16,20,21,14
2006093,2,12,16,18,19,23,5
2006094,15,16,17,18,24,33,13
2006095,1,3,17,20,21,29,16
2006096,1,5,9,13,18,33,14
2006097,11,14,15,20,26,27,12
2006098,6,7,10,11,18,23,16
2006099,9,12,18,23,24,27,5
2006100,1,11,18,26,30,32,3
2006101,9,12,20,26,27,28,16
2006102,1,4,13,19,20,24,11
2006103,12,14,15,25,28,31,6
2006104,3,7,22,27,28,31,11
2006105,5,12,14,15,20,31,1
2006106,2,12,14,19,28,33,10
2006107,1,6,8,13,17,30,7
2006108,2,6,8,20,24,30,9
2006109,1,5,17,18,23,26,13
2006110,9,12,14,18,27,33,13
2006111,1,8,11,16,17,22,15
2006112,4,9,13,15,31,33,11
2006113,5,14,17,18,28,33,2
2006114,8,10,14,20,27,29,16
2006115,1,10,20,26,28,29,15
2006116,5,16,21,22,32,33,9
2006117,6,14,20,22,23,26,9
2006118,1,3,7,8,10,30,5
2006119,1,2,14,20,27,30,2
2006120,6,8,14,15,24,33,9
2006121,3,4,6,27,31,33,6
2006122,4,5,6,8,22,24,3
2006123,2,3,20,25,28,32,6
2006124,12,13,14,18,31,32,13
2006125,15,19,23,30,32,33,6
2006126,2,8,13,16,24,33,9
2006127,3,4,11,17,19,30,1
2006128,4,15,21,30,31,33,5
2006129,9,14,18,22,27,29,12
2006130,1,12,21,22,30,32,2
2006131,3,4,9,22,26,33,1
2006132,6,14,22,26,30,33,1
2006133,4,6,20,25,29,31,3
2006134,10,13,18,26,28,30,12
2006135,4,19,21,22,23,31,4
2006136,11,15,17,21,22,24,5
2006137,10,14,17,21,27,31,9
2006138,4,9,11,17,18,26,8
2006139,7,8,14,21,23,25,5
2006140,1,8,11,18,19,23,5
2006141,16,18,22,23,25,31,11
2006142,10,16,19,22,26,27,16
2006143,1,15,20,29,31,32,8
2006144,4,10,13,16,22,29,6
2006145,2,7,23,26,28,31,7
2006146,3,9,13,23,28,30,5
2006147,1,4,15,17,27,31,1
2006148,4,8,12,13,23,29,1
2006149,2,3,5,11,15,32,15
2006150,8,9,12,18,25,27,12
2006151,1,3,4,6,16,22,8
2006152,1,14,20,25,27,31,15
2006153,1,7,11,20,30,33,10
2006154,7,14,18,20,30,33,13
2007001,2,4,9,10,20,26,14
2007002,5,6,14,20,21,22,1
2007003,5,9,11,12,22,27,15
2007004,3,7,10,13,25,33,10
2007005,1,5,6,16,24,30,12
2007006,6,10,14,22,26,27,11
2007007,4,12,15,17,22,32,14
2007008,1,4,5,18,19,25,10
2007009,2,4,14,15,25,27,15
2007010,3,8,14,17,30,32,5
2007011,3,10,15,25,28,33,16
2007012,3,5,7,21,26,28,4
2007013,5,15,18,27,29,32,5
2007014,1,13,16,20,24,26,9
2007015,3,4,8,18,22,30,15
2007016,1,18,20,22,26,33,5
2007017,5,9,10,24,25,32,14
2007018,1,12,18,20,21,26,11
2007019,4,11,16,23,29,31,14
2007020,5,10,16,20,28,31,14
2007021,3,6,9,11,25,31,13
2007022,2,4,7,10,18,27,10
2007023,3,7,13,17,32,33,2
2007024,8,9,17,25,27,32,6
2007025,3,16,18,22,23,26,3
2007026,1,4,14,16,26,29,10
2007027,2,3,9,22,24,27,11
2007028,3,8,13,20,29,30,11
2007029,6,8,9,11,19,21,10
2007030,3,16,21,22,27,30,4
2007031,4,6,10,12,19,31,1
2007032,4,8,16,24,30,32,16
2007033,3,4,11,17,18,28,9
2007034,2,9,12,14,23,25,16
2007035,1,4,8,12,29,31,6
2007036,3,14,21,23,30,31,10
2007037,10,11,16,23,31,33,16
2007038,3,11,14,19,21,30,5
2007039,6,7,19,24,27,29,1
2007040,13,14,15,19,24,30,10
2007041,1,3,9,11,26,31,12
2007042,3,13,16,19,32,33,8
2007043,3,8,10,11,14,30,5
2007044,9,13,20,21,24,32,8
2007045,1,12,18,21,28,30,10
2007046,2,6,7,9,19,26,14
2007047,2,4,16,18,23,30,6
2007048,2,11,12,15,17,28,12
2007049,4,14,18,19,31,33,2
2007050,1,5,8,13,18,25,2
2007051,3,14,16,26,27,33,13
2007052,2,3,7,8,26,29,7
2007053,10,13,16,17,18,27,11
2007054,1,3,16,18,23,28,5
2007055,2,6,11,22,28,29,2
2007056,14,17,21,29,31,32,12
2007057,5,11,18,19,20,21,9
2007058,7,8,10,13,25,27,7
2007059,1,3,4,6,7,29,14
2007060,1,2,8,16,19,29,5
2007061,1,6,7,11,20,23,5
2007062,8,17,20,29,30,33,9
2007063,10,15,17,24,26,28,12
2007064,2,6,9,16,21,23,16
2007065,4,7,19,21,25,31,7
2007066,5,11,16,24,32,33,8
2007067,6,11,13,17,21,23,11
2007068,11,18,19,22,23,28,1
2007069,3,4,11,12,14,32,12
2007070,6,8,15,17,18,30,12
2007071,1,6,14,21,30,31,9
2007072,2,4,8,13,14,33,16
2007073,5,9,11,19,28,31,2
2007074,8,13,15,25,27,28,3
2007075,13,16,17,22,30,32,3
2007076,6,12,15,16,20,31,2
2007077,6,8,14,21,28,29,2
2007078,4,6,7,23,25,32,1
2007079,3,4,14,20,21,25,14
2007080,1,8,16,18,19,29,4
2007081,9,14,15,19,24,33,13
2007082,5,15,17,18,25,32,15
2007083,11,14,18,20,21,26,5
2007084,6,10,12,14,20,27,10
2007085,2,12,17,19,29,30,12
2007086,5,8,14,22,27,29,16
2007087,1,3,4,5,8,21,9
2007088,2,4,10,28,29,33,6
2007089,3,7,8,15,19,28,3
2007090,5,11,13,27,30,31,2
2007091,2,11,17,30,31,32,7
2007092,14,18,22,23,24,33,9
2007093,5,10,13,15,19,29,2
2007094,3,5,18,19,24,32,2
2007095,1,6,8,18,29,32,7
2007096,9,10,20,22,30,32,8
2007097,4,8,13,18,26,30,11
2007098,2,3,5,11,19,20,12
2007099,3,4,14,27,31,33,5
2007100,8,18,27,29,30,32,6
2007101,15,16,18,21,22,30,14
2007102,4,6,8,18,20,33,11
2007103,7,9,25,27,30,32,1
2007104,2,8,12,14,20,32,4
2007105,2,7,10,17,23,29,14
2007106,12,18,21,24,25,29,8
2007107,2,8,9,18,24,28,10
2007108,3,7,12,13,20,33,2
2007109,1,4,7,8,13,14,4
2007110,2,4,7,15,24,28,3
2007111,2,9,10,12,13,17,11
2007112,7,11,14,16,25,32,11
2007113,4,18,23,25,26,31,10
2007114,5,12,15,24,27,33,5
2007115,1,5,10,16,20,26,2
2007116,3,5,7,11,17,27,13
2007117,3,7,9,10,26,32,1
2007119,3,8,11,13,25,31,12
2007118,4,10,16,18,25,32,15
2007120,6,7,11,12,18,25,1
2007121,3,10,21,22,27,28,6
2007122,4,7,19,24,26,32,9
2007123,1,13,15,23,28,32,2
2007124,3,7,13,16,19,32,16
2007125,3,5,18,20,27,33,1
2007126,9,10,19,23,26,31,9
2007127,6,9,13,16,24,28,11
2007128,9,10,19,21,27,31,5
2007129,5,7,20,21,22,30,8
2007130,3,5,9,11,27,31,4
2007131,3,5,7,16,22,27,5
2007132,1,9,16,21,22,23,5
2007133,3,6,7,11,13,33,10
2007134,1,4,10,13,18,25,15
2007135,1,11,16,26,31,33,16
2007136,1,2,18,21,25,29,14
2007137,3,7,8,18,20,22,3
2007138,2,3,15,17,19,25,16
2007139,6,10,12,14,16,22,6
2007140,1,5,16,21,22,26,11
2007141,2,3,4,6,17,31,8
2007142,11,20,25,26,27,30,8
2007143,1,6,22,23,24,26,4
2007144,8,14,23,25,28,32,16
2007145,8,9,11,12,25,31,11
2007146,4,18,22,24,26,30,9
2007147,3,7,18,24,26,27,4
2007148,3,9,16,17,23,28,7
2007149,1,17,19,22,28,30,3
2007150,3,5,11,13,19,24,5
2007151,1,6,10,11,23,25,2
2007152,11,17,21,29,30,33,8
2007153,1,4,19,20,25,31,15
